"year","month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct","weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted","arr_delay","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay"
2019,7,"F9","Frontier Airlines","BTV","Burlington, VT: Burlington International",14,4,1.42,0,2,0,0.58,0,0,323,149,0,65,0,109
2019,7,"F9","Frontier Airlines","BUF","Buffalo, NY: Buffalo Niagara International",71,20,8.09,1.61,5.84,0,4.46,0,0,1257,503,113,235,0,406
2019,7,"F9","Frontier Airlines","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31,10,2.25,0.09,4.91,0,2.75,1,0,846,197,11,423,0,215
2019,7,"F9","Frontier Airlines","BZN","Bozeman, MT: Bozeman Yellowstone International",18,1,0.06,0,0.1,0,0.84,0,0,140,8,0,14,0,118
2019,7,"F9","Frontier Airlines","CHS","Charleston, SC: Charleston AFB/International",57,18,3.2,1,4.92,0,8.88,4,0,1005,114,74,256,0,561
2019,7,"F9","Frontier Airlines","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",18,2,0.17,0,1.33,0,0.5,0,0,186,22,0,86,0,78
2019,7,"F9","Frontier Airlines","CLE","Cleveland, OH: Cleveland-Hopkins International",333,85,26.58,1.88,26.12,0,30.41,9,0,5101,1353,221,1268,0,2259
2019,7,"F9","Frontier Airlines","CLT","Charlotte, NC: Charlotte Douglas International",145,54,20.21,0,21.55,0,12.23,0,0,3895,2079,0,1044,0,772
2019,7,"F9","Frontier Airlines","CMH","Columbus, OH: John Glenn Columbus International",40,7,2.01,0.02,2.89,0,2.08,1,0,670,224,3,85,0,358
2019,7,"F9","Frontier Airlines","COS","Colorado Springs, CO: City of Colorado Springs Municipal",150,25,8.83,0,5.94,0,10.22,2,0,1589,399,0,369,0,821
2019,7,"F9","Frontier Airlines","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",312,68,26.78,2,19.2,0,20.02,1,2,4399,1512,97,911,0,1879
2019,7,"F9","Frontier Airlines","DCA","Washington, DC: Ronald Reagan Washington National",93,32,11.65,0,10.85,0,9.5,2,3,1914,598,0,603,0,713
2019,7,"F9","Frontier Airlines","DEN","Denver, CO: Denver International",2588,814,146.29,7.94,350.06,0,309.71,53,14,54964,9955,505,18308,0,26196
2019,7,"F9","Frontier Airlines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",134,54,16.63,2.14,22.47,0,12.76,5,0,3340,1014,138,1156,0,1032
2019,7,"F9","Frontier Airlines","DSM","Des Moines, IA: Des Moines International",18,6,3.13,0,2.18,0,0.69,0,0,162,75,0,64,0,23
2019,7,"F9","Frontier Airlines","DTW","Detroit, MI: Detroit Metro Wayne County",117,32,13.88,0.73,9.44,0,7.95,5,1,2750,1425,43,559,0,723
2019,7,"F9","Frontier Airlines","ELP","El Paso, TX: El Paso International",26,7,1.91,0,2.26,0,2.83,0,0,213,65,0,56,0,92
2019,7,"F9","Frontier Airlines","FAR","Fargo, ND: Hector International",14,1,0,0,0.52,0,0.48,0,0,23,0,0,12,0,11
2019,7,"F9","Frontier Airlines","FAT","Fresno, CA: Fresno Yosemite International",13,5,0.58,0,2.14,0,2.28,0,0,319,21,0,174,0,124
2019,7,"F9","Frontier Airlines","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",66,28,10.48,0,11.02,0,6.51,2,0,1617,509,0,702,0,406
2019,7,"F9","Frontier Airlines","FSD","Sioux Falls, SD: Joe Foss Field",18,3,1.01,0,0,0,1.99,0,0,203,16,0,0,0,187
2019,7,"F9","Frontier Airlines","GEG","Spokane, WA: Spokane International",26,5,0.62,0,1.15,0,3.23,0,0,380,55,0,29,0,296
2019,7,"F9","Frontier Airlines","GRB","Green Bay, WI: Green Bay Austin Straubel International",13,3,1.45,0.19,1.36,0,0,0,0,156,76,11,69,0,0
2019,7,"F9","Frontier Airlines","GRR","Grand Rapids, MI: Gerald R. Ford International",36,11,5.01,0,4.49,0,1.51,0,0,320,129,0,119,0,72
2019,7,"F9","Frontier Airlines","GSP","Greer, SC: Greenville-Spartanburg International",36,8,2.83,0.68,1.79,0,2.71,0,0,593,131,21,34,0,407
2019,7,"F9","Frontier Airlines","HRL","Harlingen/San Benito, TX: Valley International",18,5,1.99,0,0.25,0,2.76,0,0,453,75,0,7,0,371
2019,7,"F9","Frontier Airlines","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",26,7,3.95,0,1.25,0,1.8,0,0,670,450,0,74,0,146
2019,7,"F9","Frontier Airlines","IAD","Washington, DC: Washington Dulles International",98,25,8.69,0,11.54,0,4.77,2,0,1649,635,0,751,0,263
2019,7,"F9","Frontier Airlines","IAH","Houston, TX: George Bush Intercontinental/Houston",115,52,17.2,2.07,14.15,0,18.58,2,0,3476,1110,150,768,0,1448
2019,7,"F9","Frontier Airlines","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",13,7,1.62,0.86,1.2,0,3.33,0,0,652,165,138,57,0,292
2019,7,"F9","Frontier Airlines","IND","Indianapolis, IN: Indianapolis International",57,17,8.06,0,7.17,0,1.77,0,0,696,368,0,239,0,89
2019,7,"F9","Frontier Airlines","ISP","Islip, NY: Long Island MacArthur",123,37,12.51,0,12.16,0,12.33,4,0,2190,523,0,700,0,967
2019,7,"F9","Frontier Airlines","JAC","Jackson, WY: Jackson Hole",13,3,2.72,0,0.28,0,0,0,0,199,188,0,11,0,0
2019,7,"F9","Frontier Airlines","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",18,5,1.65,1.3,1.62,0,0.43,0,0,331,87,84,122,0,38
2019,7,"F9","Frontier Airlines","JAX","Jacksonville, FL: Jacksonville International",101,28,13.62,0,6.64,0,7.74,1,0,2347,1315,0,331,0,701
2019,7,"F9","Frontier Airlines","LAS","Las Vegas, NV: McCarran International",756,273,54.46,6.8,65.02,0,146.71,20,1,18315,3798,255,3819,0,10443
2019,7,"F9","Frontier Airlines","LAX","Los Angeles, CA: Los Angeles International",93,21,5.96,0.6,7.46,0,6.98,4,0,1203,390,32,318,0,463
2019,7,"F9","Frontier Airlines","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",18,1,0.44,0,0.56,0,0,2,0,16,7,0,9,0,0
2019,7,"F9","Frontier Airlines","LGA","New York, NY: LaGuardia",93,33,3.61,0,23.88,0,5.51,2,1,2313,104,0,1818,0,391
2019,7,"F9","Frontier Airlines","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",18,1,0.3,0,0,0,0.7,0,0,44,13,0,0,0,31
2019,7,"F9","Frontier Airlines","MCI","Kansas City, MO: Kansas City International",44,20,6.51,0,5.7,0,7.78,1,0,2390,792,0,504,0,1094
2019,7,"F9","Frontier Airlines","MCO","Orlando, FL: Orlando International",1106,395,84.37,1.31,170.53,0,138.8,29,2,26399,5251,98,8900,0,12150
2019,7,"F9","Frontier Airlines","MDT","Harrisburg, PA: Harrisburg International",28,7,0.06,0,3.19,0,3.75,2,0,520,7,0,213,0,300
2019,7,"F9","Frontier Airlines","MEM","Memphis, TN: Memphis International",35,7,1.08,0.85,1.19,0,3.88,1,0,341,40,58,36,0,207
2019,7,"F9","Frontier Airlines","MIA","Miami, FL: Miami International",61,25,8.27,0,7.44,0,9.29,1,0,1418,318,0,500,0,600
2019,7,"F9","Frontier Airlines","MKE","Milwaukee, WI: General Mitchell International",107,32,14.63,0.73,5.45,0,11.18,3,0,2201,911,47,383,0,860
2019,7,"F9","Frontier Airlines","MSN","Madison, WI: Dane County Regional-Truax Field",36,12,6.25,0,3.93,0,1.82,0,0,804,299,0,296,0,209
2019,7,"F9","Frontier Airlines","MSO","Missoula, MT: Missoula International",17,5,1.34,0,1.46,0,2.19,0,0,210,50,0,53,0,107
2019,7,"F9","Frontier Airlines","MSP","Minneapolis, MN: Minneapolis-St Paul International",173,49,16.61,3.91,10.64,0,17.84,2,1,3335,1011,199,550,0,1575
2019,7,"F9","Frontier Airlines","MSY","New Orleans, LA: Louis Armstrong New Orleans International",103,27,10.91,0.44,6.32,0,9.33,5,1,1664,709,53,277,0,625
2019,7,"F9","Frontier Airlines","MYR","Myrtle Beach, SC: Myrtle Beach International",57,12,2.56,0,3.06,0,6.38,3,0,758,122,0,126,0,510
2019,7,"F9","Frontier Airlines","OKC","Oklahoma City, OK: Will Rogers World",26,6,2.64,0,1.63,0,1.74,0,0,211,51,0,41,0,119
2019,7,"F9","Frontier Airlines","OMA","Omaha, NE: Eppley Airfield",40,2,0.58,0,1.42,0,0,1,0,71,25,0,46,0,0
2019,7,"F9","Frontier Airlines","ONT","Ontario, CA: Ontario International",78,20,6.04,0.86,4.98,0,8.11,0,0,2120,667,67,344,0,1042
2019,7,"F9","Frontier Airlines","ORD","Chicago, IL: Chicago O'Hare International",293,103,23.83,1.91,35.18,0,42.08,11,0,8415,1513,93,3129,0,3680
2019,7,"F9","Frontier Airlines","ORF","Norfolk, VA: Norfolk International",31,13,2.51,0.08,8.02,0,2.39,0,0,699,108,5,415,0,171
2019,7,"F9","Frontier Airlines","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",39,7,2.82,0,1.98,0,2.2,4,0,382,140,0,36,0,206
2019,7,"F9","Frontier Airlines","PDX","Portland, OR: Portland International",53,21,5.85,0,4.2,0,10.95,0,0,1389,317,0,185,0,887
2019,7,"F9","Frontier Airlines","PHL","Philadelphia, PA: Philadelphia International",557,193,42.11,5.57,79.39,0,65.93,22,1,13534,2341,337,4260,0,6596
2019,7,"F9","Frontier Airlines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",145,43,15.05,2.19,10.99,0,14.77,4,0,3148,974,65,642,0,1467
2019,7,"F9","Frontier Airlines","PIT","Pittsburgh, PA: Pittsburgh International",13,5,0.96,0,1.32,0,2.71,0,0,224,32,0,39,0,153
2019,7,"F9","Frontier Airlines","PNS","Pensacola, FL: Pensacola International",36,12,1.83,0.5,3.06,0,6.61,0,0,1062,207,34,128,0,693
2019,7,"F9","Frontier Airlines","PSM","Portsmouth, NH: Portsmouth International at Pease",3,3,1.95,0,1.05,0,0,0,0,278,227,0,51,0,0
2019,7,"F9","Frontier Airlines","PVD","Providence, RI: Theodore Francis Green State",58,12,2.35,0,5.96,0,3.7,0,0,729,83,0,364,0,282
2019,7,"F9","Frontier Airlines","PWM","Portland, ME: Portland International Jetport",41,9,4.35,0,3.65,0,1,0,0,297,158,0,99,0,40
2019,7,"F9","Frontier Airlines","RDU","Raleigh/Durham, NC: Raleigh-Durham International",382,124,43.15,0.15,34.67,0,46.02,7,0,8351,2591,7,1539,0,4214
2019,7,"F9","Frontier Airlines","RNO","Reno, NV: Reno/Tahoe International",10,4,0.48,0,1.88,0,1.64,2,0,228,12,0,60,0,156
2019,7,"F9","Frontier Airlines","RSW","Fort Myers, FL: Southwest Florida International",122,27,9.16,0,16.26,0,1.58,5,2,1315,398,0,802,0,115
2019,7,"F9","Frontier Airlines","SAN","San Diego, CA: San Diego International",174,54,18.16,4.01,14.47,0,17.35,2,0,3473,1041,231,737,0,1464
2019,7,"F9","Frontier Airlines","SAT","San Antonio, TX: San Antonio International",135,39,15.8,1,10.58,0,11.61,1,0,2967,1343,57,443,0,1124
2019,7,"F9","Frontier Airlines","SAV","Savannah, GA: Savannah/Hilton Head International",27,8,4.88,0,2.77,0,0.36,1,1,290,187,0,83,0,20
2019,7,"F9","Frontier Airlines","SBA","Santa Barbara, CA: Santa Barbara Municipal",13,5,0.06,0,2.32,0,2.61,0,0,532,17,0,147,0,368
2019,7,"F9","Frontier Airlines","SDF","Louisville, KY: Louisville Muhammad Ali International",17,6,1.04,0,3.86,0,1.1,0,0,290,64,0,125,0,101
2019,7,"F9","Frontier Airlines","SEA","Seattle, WA: Seattle/Tacoma International",93,44,19.86,3.21,13.05,0,7.88,5,0,2691,1119,98,616,0,858
2019,7,"F9","Frontier Airlines","SFO","San Francisco, CA: San Francisco International",155,61,22.53,1,19.49,0,17.97,3,0,3169,1047,18,941,0,1163
2019,7,"F9","Frontier Airlines","SJC","San Jose, CA: Norman Y. Mineta San Jose International",36,12,4.51,0.46,1.54,0,5.49,0,0,1032,467,46,138,0,381
2019,7,"F9","Frontier Airlines","SJU","San Juan, PR: Luis Munoz Marin International",106,51,19.9,0.69,20.84,0,9.57,1,0,2826,1224,29,943,0,630
2019,7,"F9","Frontier Airlines","SLC","Salt Lake City, UT: Salt Lake City International",122,53,20.14,1.59,11.34,0,19.93,4,0,3416,1111,55,433,0,1817
2019,7,"F9","Frontier Airlines","SMF","Sacramento, CA: Sacramento International",45,19,7.03,0,3.93,0,8.04,1,0,1643,564,0,283,0,796
2019,7,"F9","Frontier Airlines","SNA","Santa Ana, CA: John Wayne Airport-Orange County",62,15,2.42,0,4.21,0,8.37,0,0,858,145,0,206,0,507
2019,7,"F9","Frontier Airlines","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",9,2,0,0,2,0,0,0,0,36,0,0,36,0,0
2019,7,"F9","Frontier Airlines","STL","St. Louis, MO: St Louis Lambert International",124,49,19.09,1.77,12.57,0,15.57,2,0,3097,1027,103,641,0,1326
2019,7,"F9","Frontier Airlines","SYR","Syracuse, NY: Syracuse Hancock International",57,12,2.29,0,5.89,0,3.82,3,0,631,95,0,350,0,186
2019,7,"F9","Frontier Airlines","TPA","Tampa, FL: Tampa International",278,74,25.92,0.67,25.48,0,21.93,7,0,4567,1345,56,1215,0,1951
2019,7,"F9","Frontier Airlines","TTN","Trenton, NJ: Trenton Mercer",279,72,10.7,3.25,25.11,0,32.95,14,0,6174,808,116,1340,0,3910
2019,7,"F9","Frontier Airlines","TUL","Tulsa, OK: Tulsa International",21,5,1.99,0,1.08,0,1.93,0,0,237,114,0,67,0,56
2019,7,"F9","Frontier Airlines","TYR","Tyler, TX: Tyler Pounds Regional",13,3,0.77,0,0.23,0,2,0,0,160,17,0,5,0,138
2019,7,"F9","Frontier Airlines","TYS","Knoxville, TN: McGhee Tyson",18,3,1.12,0,1.88,0,0,0,0,74,34,0,40,0,0
2019,7,"F9","Frontier Airlines","XNA","Fayetteville, AR: Northwest Arkansas Regional",13,2,1.05,0,0,0,0.95,0,0,97,19,0,0,0,78
2019,6,"F9","Frontier Airlines","ABQ","Albuquerque, NM: Albuquerque International Sunport",16,9,2.57,1.11,3,0,2.31,2,0,750,233,64,191,0,262
2019,6,"F9","Frontier Airlines","ALB","Albany, NY: Albany International",39,11,3.05,0.35,3.1,0,4.5,1,0,473,74,6,158,0,235
2019,6,"F9","Frontier Airlines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",326,100,29.61,0.4,32.27,0,37.72,5,0,7477,2003,36,2233,0,3205
2019,6,"F9","Frontier Airlines","AUS","Austin, TX: Austin - Bergstrom International",304,91,26.03,3.43,28.4,0,33.13,4,1,5104,1475,162,1378,0,2089
2019,6,"F9","Frontier Airlines","BDL","Hartford, CT: Bradley International",39,5,1,0.63,1.62,0,1.75,2,0,486,28,92,112,0,254
2019,6,"F9","Frontier Airlines","BFM","Mobile, AL: Mobile Downtown",22,8,1.99,0,5.2,0,0.81,1,0,450,166,0,262,0,22
2019,6,"F9","Frontier Airlines","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",26,5,2.09,0,1.91,0,1,0,0,339,88,0,67,0,184
2019,6,"F9","Frontier Airlines","BIL","Billings, MT: Billings Logan International",13,2,1.38,0,0.62,0,0,1,0,87,65,0,22,0,0
2019,6,"F9","Frontier Airlines","BIS","Bismarck/Mandan, ND: Bismarck Municipal",13,1,0,0,0,0,1,0,0,109,0,0,0,0,109
2019,6,"F9","Frontier Airlines","BKG","Branson, MO: Branson Airport",36,10,2.59,0,5.26,0,2.16,2,0,649,145,0,371,0,133
2019,6,"F9","Frontier Airlines","BMI","Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",22,5,0.61,2,2.39,0,0,1,0,160,14,78,68,0,0
2019,6,"F9","Frontier Airlines","BNA","Nashville, TN: Nashville International",102,45,9.11,1.11,16.84,0,17.94,4,1,3573,587,86,1163,0,1737
2019,6,"F9","Frontier Airlines","BOI","Boise, ID: Boise Air Terminal",6,2,0.98,0,0,0,1.02,0,0,157,86,0,0,0,71
2019,6,"F9","Frontier Airlines","BOS","Boston, MA: Logan International",76,36,15.2,0.3,10.72,0,9.79,1,0,3111,1106,26,594,0,1385
2019,6,"F9","Frontier Airlines","BTV","Burlington, VT: Burlington International",16,2,0.93,0,1.07,0,0,1,0,156,127,0,29,0,0
2019,6,"F9","Frontier Airlines","BUF","Buffalo, NY: Buffalo Niagara International",70,9,3.7,0,4.11,0,1.19,0,0,375,104,0,154,0,117
2019,6,"F9","Frontier Airlines","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",30,7,1.42,0,4.52,0,1.06,1,0,464,69,0,215,0,180
2019,6,"F9","Frontier Airlines","BZN","Bozeman, MT: Bozeman Yellowstone International",17,1,1,0,0,0,0,0,0,67,67,0,0,0,0
2019,6,"F9","Frontier Airlines","CHS","Charleston, SC: Charleston AFB/International",56,17,7.49,0,3.45,0,6.06,1,0,982,320,0,270,0,392
2019,6,"F9","Frontier Airlines","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",18,6,0.25,1,3.72,0,1.03,0,0,172,6,29,113,0,24
2019,6,"F9","Frontier Airlines","CLE","Cleveland, OH: Cleveland-Hopkins International",314,81,24.39,4.65,17.99,0,33.97,5,1,4966,1414,193,1078,0,2281
2019,6,"F9","Frontier Airlines","CLT","Charlotte, NC: Charlotte Douglas International",107,47,16.23,0,14.96,0,15.81,2,1,3586,1028,0,864,0,1694
2019,6,"F9","Frontier Airlines","CMH","Columbus, OH: John Glenn Columbus International",38,12,1.32,1.27,5.57,0,3.84,2,0,846,66,87,450,0,243
2019,6,"F9","Frontier Airlines","COS","Colorado Springs, CO: City of Colorado Springs Municipal",140,23,8.85,0,10.49,0,3.66,1,0,1611,700,0,627,0,284
2019,6,"F9","Frontier Airlines","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",295,62,19.27,0,22.13,0,20.6,4,1,3706,1181,0,1035,0,1490
2019,6,"F9","Frontier Airlines","DCA","Washington, DC: Ronald Reagan Washington National",89,29,5.84,0.16,11.61,0,11.4,1,0,2618,391,4,786,0,1437
2019,6,"F9","Frontier Airlines","DEN","Denver, CO: Denver International",2439,863,152.35,9.37,419.54,0,281.74,77,11,64070,10816,1101,28711,0,23442
2019,6,"F9","Frontier Airlines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",128,51,15.87,2.62,12.71,0,19.81,7,0,3693,762,265,711,0,1955
2019,6,"F9","Frontier Airlines","DSM","Des Moines, IA: Des Moines International",17,7,1.78,0.78,2.09,0,2.35,2,0,501,98,54,144,0,205
2019,6,"F9","Frontier Airlines","DTW","Detroit, MI: Detroit Metro Wayne County",116,24,10.52,0.57,7.15,0,5.76,1,0,1354,527,77,483,0,267
2019,6,"F9","Frontier Airlines","ELP","El Paso, TX: El Paso International",24,8,2.2,0,3.19,0,2.6,1,0,497,165,0,101,0,231
2019,6,"F9","Frontier Airlines","FAR","Fargo, ND: Hector International",12,2,0.09,0,1.91,0,0,0,0,109,8,0,101,0,0
2019,6,"F9","Frontier Airlines","FAT","Fresno, CA: Fresno Yosemite International",13,5,0.67,0,0.81,0,3.52,1,0,537,45,0,90,0,402
2019,6,"F9","Frontier Airlines","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",60,17,7.71,0,6.73,0,2.56,1,0,1207,678,0,357,0,172
2019,6,"F9","Frontier Airlines","FSD","Sioux Falls, SD: Joe Foss Field",17,3,0.82,0,1.18,0,1,0,0,156,81,0,35,0,40
2019,6,"F9","Frontier Airlines","GEG","Spokane, WA: Spokane International",24,6,1.41,0,1.96,0,2.63,1,0,345,63,0,84,0,198
2019,6,"F9","Frontier Airlines","GRB","Green Bay, WI: Green Bay Austin Straubel International",13,8,2.14,0,2.59,0,3.27,1,0,365,103,0,152,0,110
2019,6,"F9","Frontier Airlines","GRR","Grand Rapids, MI: Gerald R. Ford International",34,8,2.35,1.71,3.17,0,0.77,0,0,426,115,154,108,0,49
2019,6,"F9","Frontier Airlines","GSP","Greer, SC: Greenville-Spartanburg International",33,8,1.67,0.03,3.4,0,2.9,0,0,518,88,1,195,0,234
2019,6,"F9","Frontier Airlines","HRL","Harlingen/San Benito, TX: Valley International",16,5,0.78,1,3.02,0,0.21,0,0,416,82,26,282,0,26
2019,6,"F9","Frontier Airlines","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",26,5,1.76,0,1.87,0,1.37,0,0,359,93,0,150,0,116
2019,6,"F9","Frontier Airlines","IAD","Washington, DC: Washington Dulles International",87,26,2.62,0.12,17.95,0,5.31,1,0,1518,212,6,885,0,415
2019,6,"F9","Frontier Airlines","IAH","Houston, TX: George Bush Intercontinental/Houston",110,51,13.25,0,21.11,0,16.64,5,0,4197,945,0,1586,0,1666
2019,6,"F9","Frontier Airlines","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",13,8,3.05,0.67,3.38,0,0.9,0,0,471,207,56,139,0,69
2019,6,"F9","Frontier Airlines","IND","Indianapolis, IN: Indianapolis International",56,12,3.91,0,3.79,0,4.3,0,0,699,155,0,183,0,361
2019,6,"F9","Frontier Airlines","ISP","Islip, NY: Long Island MacArthur",112,30,6.84,0,8.6,0,14.56,6,2,2229,398,0,552,0,1279
2019,6,"F9","Frontier Airlines","JAC","Jackson, WY: Jackson Hole",9,3,0.61,0,0.67,0,1.72,0,0,240,30,0,10,0,200
2019,6,"F9","Frontier Airlines","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",16,7,2.95,0.48,2.81,0,0.75,1,0,555,132,44,189,0,190
2019,6,"F9","Frontier Airlines","JAX","Jacksonville, FL: Jacksonville International",99,29,13.25,0,7.23,0,8.52,2,0,1883,743,0,253,0,887
2019,6,"F9","Frontier Airlines","LAS","Las Vegas, NV: McCarran International",697,288,65.03,5.94,92.11,0,124.92,10,1,20219,3785,430,4892,0,11112
2019,6,"F9","Frontier Airlines","LAX","Los Angeles, CA: Los Angeles International",90,27,10.96,0.7,7,0,8.34,4,0,1512,431,38,332,0,711
2019,6,"F9","Frontier Airlines","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",18,5,1,0.24,3.77,0,0,0,0,239,29,20,190,0,0
2019,6,"F9","Frontier Airlines","LGA","New York, NY: LaGuardia",90,33,3.78,1,21.07,0,7.15,0,1,2112,220,15,1441,0,436
2019,6,"F9","Frontier Airlines","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",17,4,2.53,0,1.47,0,0,0,0,82,56,0,26,0,0
2019,6,"F9","Frontier Airlines","MCI","Kansas City, MO: Kansas City International",43,18,7,1.02,6.32,0,3.66,1,0,1287,486,61,390,0,350
2019,6,"F9","Frontier Airlines","MCO","Orlando, FL: Orlando International",998,364,77.79,2.02,144.8,0,139.39,29,2,27409,4447,157,8875,0,13930
2019,6,"F9","Frontier Airlines","MDT","Harrisburg, PA: Harrisburg International",26,4,2,0,0.43,0,1.57,0,0,301,224,0,23,0,54
2019,6,"F9","Frontier Airlines","MEM","Memphis, TN: Memphis International",34,8,4.37,0,2.99,0,0.64,3,0,630,326,0,256,0,48
2019,6,"F9","Frontier Airlines","MIA","Miami, FL: Miami International",60,18,6.58,0,8.4,0,3.02,4,0,732,233,0,310,0,189
2019,6,"F9","Frontier Airlines","MKE","Milwaukee, WI: General Mitchell International",104,45,16.44,0.91,14.54,0,13.12,1,1,3754,1604,124,905,0,1121
2019,6,"F9","Frontier Airlines","MSN","Madison, WI: Dane County Regional-Truax Field",38,9,2.74,0,3.53,0,2.72,0,0,1043,568,0,144,0,331
2019,6,"F9","Frontier Airlines","MSO","Missoula, MT: Missoula International",12,5,0.28,0.74,2.07,0,1.91,1,0,473,21,84,140,0,228
2019,6,"F9","Frontier Airlines","MSP","Minneapolis, MN: Minneapolis-St Paul International",162,50,17.42,1.8,14.95,0,15.84,3,0,3164,915,138,793,0,1318
2019,6,"F9","Frontier Airlines","MSY","New Orleans, LA: Louis Armstrong New Orleans International",90,15,3.33,0,6.01,0,5.66,3,0,1229,204,0,409,0,616
2019,6,"F9","Frontier Airlines","MYR","Myrtle Beach, SC: Myrtle Beach International",48,11,2.27,0,1.2,0,7.53,3,0,1471,124,0,119,0,1228
2019,6,"F9","Frontier Airlines","OKC","Oklahoma City, OK: Will Rogers World",26,10,2.4,0.14,6.05,0,1.41,0,1,594,157,17,365,0,55
2019,6,"F9","Frontier Airlines","OMA","Omaha, NE: Eppley Airfield",33,8,1.71,0,2.56,0,3.73,1,0,705,160,0,107,0,438
2019,6,"F9","Frontier Airlines","ONT","Ontario, CA: Ontario International",44,25,6.99,0.37,8.46,0,9.18,1,0,2098,445,52,569,0,1032
2019,6,"F9","Frontier Airlines","ORD","Chicago, IL: Chicago O'Hare International",270,114,22.25,3.05,55.74,0,32.96,8,0,7552,1241,178,3475,0,2658
2019,6,"F9","Frontier Airlines","ORF","Norfolk, VA: Norfolk International",31,16,4.66,0,7.18,0,4.16,0,0,1204,293,0,302,0,609
2019,6,"F9","Frontier Airlines","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",39,10,4.58,0,1.76,0,3.67,3,0,967,202,0,259,0,506
2019,6,"F9","Frontier Airlines","PDX","Portland, OR: Portland International",56,23,6.04,1.81,5.92,0,9.24,3,0,1412,305,113,339,0,655
2019,6,"F9","Frontier Airlines","PHL","Philadelphia, PA: Philadelphia International",498,139,30.34,3.71,59.07,0,45.88,27,1,9986,2119,324,3553,0,3990
2019,6,"F9","Frontier Airlines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",132,47,14.58,0.19,13.75,0,18.47,2,0,2812,784,11,777,0,1240
2019,6,"F9","Frontier Airlines","PIT","Pittsburgh, PA: Pittsburgh International",13,3,1.53,0,1.08,0,0.39,1,0,143,91,0,34,0,18
2019,6,"F9","Frontier Airlines","PNS","Pensacola, FL: Pensacola International",32,13,2.36,0,8.1,0,2.54,0,0,984,478,0,379,0,127
2019,6,"F9","Frontier Airlines","PSM","Portsmouth, NH: Portsmouth International at Pease",13,4,0.12,0,2.93,0,0.95,0,0,330,12,0,245,0,73
2019,6,"F9","Frontier Airlines","PVD","Providence, RI: Theodore Francis Green State",52,19,6,1.1,6.72,0,5.19,0,0,1296,564,104,260,0,368
2019,6,"F9","Frontier Airlines","PWM","Portland, ME: Portland International Jetport",37,4,1.24,0,1.76,0,1,1,0,145,37,0,39,0,69
2019,6,"F9","Frontier Airlines","RDU","Raleigh/Durham, NC: Raleigh-Durham International",369,109,21.29,2.06,39.04,0,46.62,7,1,7600,1811,150,1945,0,3694
2019,6,"F9","Frontier Airlines","RNO","Reno, NV: Reno/Tahoe International",9,3,0.58,0,1.51,0,0.9,0,0,148,14,0,78,0,56
2019,6,"F9","Frontier Airlines","RSW","Fort Myers, FL: Southwest Florida International",117,22,7.43,0,10.49,0,4.07,4,0,1182,258,0,454,0,470
2019,6,"F9","Frontier Airlines","SAN","San Diego, CA: San Diego International",162,51,19.23,1.29,11.82,0,18.66,4,0,2883,1104,35,476,0,1268
2019,6,"F9","Frontier Airlines","SAT","San Antonio, TX: San Antonio International",111,29,10.81,0,7.68,0,10.51,2,1,2084,569,0,533,0,982
2019,6,"F9","Frontier Airlines","SAV","Savannah, GA: Savannah/Hilton Head International",20,7,0.69,0,2.28,0,4.03,1,0,443,85,0,89,0,269
2019,6,"F9","Frontier Airlines","SBA","Santa Barbara, CA: Santa Barbara Municipal",13,3,1.1,0.32,0.9,0,0.68,1,0,141,20,24,46,0,51
